season,week,celebrity_name,ballroom_partner,pca_1,pca_2,pca_3,pca_4,pca_5,pca_6,pca_7,pca_8,pca_9
2,2,Drew Lachey,Cheryl Burke,3.0474049389068414,-1.7865172335640118,-1.0896949870682695,0.24529949021995,1.0412786218989327,-1.943791850592163,0.837381530282754,1.6401653643500476,-0.36845760671907163
2,3,Drew Lachey,Cheryl Burke,4.1390839462034625,-1.4555531327475075,-1.5232763695206928,0.040179749261942475,1.4146397283702326,-1.428215798488845,0.5100970396940565,1.9172217731144299,-0.013194630811816179
2,4,Drew Lachey,Cheryl Burke,4.275603455647314,-0.9475992944164668,-1.483668322702694,-0.21340011597783903,2.777204977598652,-1.5208449200247613,0.490373660016426,1.8292276099212574,-0.7300601980182415
2,5,Drew Lachey,Cheryl Burke,2.934277922658252,0.6593312177585811,-1.9479106042129108,0.12473576280716787,1.0219967614821364,-1.2689447845746644,0.5064683512935012,1.8322137018613978,0.08164893089624899
2,6,Drew Lachey,Cheryl Burke,4.839712342945717,0.914195073776982,-1.8580967122239878,-0.4926282524182823,1.5940812536527982,-1.397347281987303,1.0723582390320872,1.2677715522486597,-0.26631681344536656
2,7,Drew Lachey,Cheryl Burke,4.707072991586597,1.757033815267206,-2.936802537141385,-0.41089356141425565,1.7852113310282298,-0.7943587236200386,0.5162577256713703,1.7304749973619156,0.1235677708650822
2,8,Drew Lachey,Cheryl Burke,5.078836168309898,3.0465601138140843,-3.217003277459992,-0.712710348152748,1.0712258289729155,-1.051319553538583,1.3075285233484992,0.9856262348183691,0.07400575054332977
2,1,George Hamilton,Edyta Sliwinska,-3.996382349514326,-1.1943146362290826,-1.4358107345700537,-0.8392443028657984,0.7804653882868148,-1.765020759237934,0.9723799433305029,0.2583716819385148,1.423676995151882
2,2,George Hamilton,Edyta Sliwinska,-1.347798508498001,-1.379112069320297,-1.1083603509334894,-1.5945440029057532,1.3452191564982021,-1.7310195890115676,1.4057775710250209,-0.135025805809406,1.259663152646642
2,3,George Hamilton,Edyta Sliwinska,-1.684755988103753,-0.16144487721826273,-1.2750045862927284,-1.4468711492023858,1.0874453010122223,-1.5692677694175088,0.9411661742085524,0.36045059920757894,1.49252937729073
2,4,George Hamilton,Edyta Sliwinska,-3.1148710888042843,0.7200269275302518,-1.354262882481875,-1.3679506270354684,2.6889020067695104,-1.5103910113616625,0.6464306896887707,0.42321721637014514,0.8353347112279045
2,5,George Hamilton,Edyta Sliwinska,-1.0927983326570325,1.3790986212779945,-1.6182639004558064,-1.8371204529914196,0.8431530327308967,-1.533353532891294,1.5042778942659987,-0.24739729031785773,1.4516745452112985
2,6,George Hamilton,Edyta Sliwinska,-1.8406759708385823,2.432718232414373,-1.933304047739339,-1.7381705097592877,1.514063776031142,-1.113294031274984,0.9690398817685694,0.16996422961357244,1.6013477783848453
2,1,Giselle Fernandez,Jonathan Roberts,1.9017920516645237,-2.7955024202360113,-1.6926612282919105,-2.2182331630952388,0.29028189032327817,-1.5637419700296282,-0.31525570695689303,0.4328238960338506,1.0086598293882376
2,2,Giselle Fernandez,Jonathan Roberts,0.9706591612905616,-2.025443084081263,-1.3730624336890498,-2.268116709363103,1.1889716258377139,-1.4185324847446232,-0.33531188735442496,0.2825174044092405,0.7981130131387607
2,3,Giselle Fernandez,Jonathan Roberts,-1.5563036511326853,-0.10871813389052425,-1.4012564238841878,-1.7390695576396928,0.6213007134559646,-1.686431061952642,-0.679757805164823,0.6278854329485615,0.5801145680814521
2,1,Jerry Rice,Anna Trebunskaya,-0.9997883909423028,-1.5990285865786946,-1.4346022731746666,-1.0800965251727743,-0.18894594560148453,-2.2410338838792665,-0.06293931134540573,0.805704566969958,0.4498084405558321
2,2,Jerry Rice,Anna Trebunskaya,-0.0382823761259323,-1.5974938524744295,-1.2897310772649422,-1.5367207113157546,1.0622895286696963,-1.848412172118561,0.06941375985300206,0.5043098545444756,0.40019065280085975
2,3,Jerry Rice,Anna Trebunskaya,-3.6359813746812017,0.27365129791516507,-1.655760489473522,-0.8040822720833609,1.3507532672004001,-1.530751994630373,-0.6945893063580199,1.0494209715571574,0.5008751814631247
2,4,Jerry Rice,Anna Trebunskaya,-1.5882790301098826,0.7744547304451893,-0.9340880473694202,-1.533963061456317,1.5472973167782662,-2.746012486097561,0.40360602508039384,0.15187631969241527,-0.9499958227351539
2,5,Jerry Rice,Anna Trebunskaya,-2.217630784106418,2.01527655745327,-1.78043204340601,-1.2833668908774278,0.5350539046743791,-1.6966651640397041,-0.10267021925101852,0.5724815136727742,0.5422927088085384
2,6,Jerry Rice,Anna Trebunskaya,-1.5999448108404817,2.453843527057548,-1.9784080610679171,-1.5832416842099937,1.1233735626413333,-1.6471582204269934,0.026009755482889144,0.38775089239186,0.24747762583652375
2,7,Jerry Rice,Anna Trebunskaya,-2.645336840413102,3.5759218742554397,-2.844226438474189,-1.4447449558855776,1.3916721455953378,-1.3647718951830234,-0.15009113362899337,0.4201316412716822,0.26549174401023723
2,8,Jerry Rice,Anna Trebunskaya,-1.3601896368981912,5.706669811351533,-2.4039254014135416,-1.9607613115422777,-0.5683455889199713,-2.5865740228404244,1.3583676539939202,-0.7177203905782007,-0.16648079889813788
2,1,Kenny Mayne,Andrea Hale,-5.463536257798308,-2.0863734973729984,-2.1146164051815535,-2.369201581389377,1.5843705933808094,-1.4599786565061408,-1.0173916007068564,-0.42238136220283745,0.30949692653391986
2,1,Lisa Rinna,Louis van Amstel,-2.8434989714169014,-1.2392322899807475,-1.4465874588319543,-0.6695305959429244,0.11934706574146087,-2.1442228756629347,0.019194324904064756,0.63110431785883,0.3070231754527612
2,2,Lisa Rinna,Louis van Amstel,-3.0727942109444646,-0.7224419878654229,-1.2507207762870125,-0.856569032051822,1.102120096638253,-1.8884835178113997,0.029121547525998718,0.4562947894506557,0.193114765684019
2,3,Lisa Rinna,Louis van Amstel,-0.08366306356480607,-0.11447880504623893,-0.8700659546177655,-1.4762143079801653,0.022835985170950368,-2.556581664839514,0.6783792609851305,0.1394812953640382,-0.09454240385367818
2,4,Lisa Rinna,Louis van Amstel,2.2037627593739963,-0.7492074348460542,-1.444926931884794,-2.0429541256386674,2.4023547316560294,-1.51290330223712,-0.019925366584168765,0.6084532778546736,0.09369944961320012
2,5,Lisa Rinna,Louis van Amstel,0.6507571017656507,0.9743337443305997,-1.9034842177903002,-1.6813441101335325,0.6844030724067292,-1.2548114830918098,0.0047006101614865715,0.593949748692874,0.9166311767187391
2,6,Lisa Rinna,Louis van Amstel,0.44073507704616444,2.4020924745178407,-1.5484392693021956,-1.8071283003085254,0.3828281487735912,-1.9100281946640945,0.4408865529690647,0.2606113732283054,0.3016808953410952
2,7,Lisa Rinna,Louis van Amstel,-0.1297101472575225,4.049215020547858,-2.116973009736055,-1.6629010286906065,-0.23951813804512945,-2.0375868767036645,0.32408568353781514,0.4420192489096322,0.29935973134364935
2,1,Master P,Ashly DelGrosso,-5.758220034464154,-1.8218681600447535,-2.2502709776258873,-0.13783278389023534,2.1207653791013663,-1.7442772042334902,-1.138030849890755,-0.7050536647059243,0.01032400759861743
2,2,Master P,Ashly DelGrosso,-5.017989098465549,-0.896963465269144,-1.549092813862589,-0.48251350858960085,2.069928694084398,-2.1559369134226953,-0.6498572717701976,-1.1137153097659727,-0.31662178410157016
2,3,Master P,Ashly DelGrosso,-4.927456874839248,-0.4002401251992544,-2.219563140698339,-0.43071281618109575,2.5847493456795037,-1.4117839046205791,-1.4277590935528832,-0.4456851177972567,0.1510704114378725
2,4,Master P,Ashly DelGrosso,-5.097221733746451,-1.1683244982005407,-3.262190228966933,-0.5522316745851935,5.025060382447442,-0.5250649294688932,-2.193999536909415,-0.08040985025265919,-0.26709368429822167
2,1,Stacy Keibler,Tony Dovolani,0.3403588665405113,-1.726152151392826,-1.47444199600359,-0.396182391817975,-0.3646147231036768,-2.323005594405329,-0.003831639437281563,2.1050303504557113,-0.7884014173678515
2,2,Stacy Keibler,Tony Dovolani,4.120915189645274,-2.2647736812140087,-0.9020260187429168,-1.4836441639798885,0.7012950281689307,-2.2355041547785475,0.8359395125816262,1.2510506509202153,-0.9157843237131941
2,3,Stacy Keibler,Tony Dovolani,3.8962189710669266,-1.4947035024497402,-1.5967256695264147,-1.2623538445868303,1.100932830284693,-1.2762902462260117,-0.30988951733144665,2.294896632330234,-0.10413382574837729
2,4,Stacy Keibler,Tony Dovolani,2.5148996358613758,-0.5843887144428784,-1.561024004138695,-1.2307326207898375,2.2755378622669222,-1.5945773293669157,-0.3515611424238312,2.2010390555266426,-1.1026505402458422
2,5,Stacy Keibler,Tony Dovolani,4.668961180808904,-0.006477430460730362,-1.680607135200934,-1.7414212793093007,0.6676489314238006,-1.6096018442732358,0.6461382090701482,1.3253584587631448,-0.4832315148006664
2,6,Stacy Keibler,Tony Dovolani,4.596138930120548,0.9072575100367531,-1.9633186121573578,-1.7615574927938735,1.2836762109346875,-1.1532310671274808,0.11918591345771516,1.7796532091107256,-0.24387238029477057
2,7,Stacy Keibler,Tony Dovolani,4.465624891827327,1.6534578336409667,-2.94670663729181,-1.7806358622093912,1.4649007222078325,-0.8268144965511829,-0.03735729425639549,1.8397362612851946,-0.1941386802457942
2,8,Stacy Keibler,Tony Dovolani,1.9188249145228995,4.934983945758755,-2.658932481797923,-1.4051161802054835,-0.9019898881439529,-2.1339299083964667,0.7374844648520116,1.3564784049465397,-0.7537097295073324
2,1,Tatum O'Neal,Nick Kosovich,1.7959520629323638,-2.834233516711505,-1.666284148910962,-2.831271291042059,0.15539333878957456,-1.606754371366319,-0.798044083221931,0.044522249524058796,1.1205100641645396
2,2,Tatum O'Neal,Nick Kosovich,-4.496216963621266,-0.8219927121605992,-1.7818783712462003,-1.7635185110178124,1.5924692450648117,-1.0271357292105256,-1.8007120218711958,0.542547624748266,1.0102740204668028
2,1,Tia Carrere,Maksim Chmerkoskiy,-1.6304436148911057,-1.2689934399337848,-1.4476010508563217,0.5548359826106124,0.1617146786574253,-2.25277114733516,0.503807193312239,0.999719139969178,0.2963953029011749
2,2,Tia Carrere,Maksim Chmerkoskiy,-0.7827465234836785,-1.1270842001099504,-1.2535484966510106,0.13890885958729912,1.1982480638958655,-1.9709581759680452,0.6440160685505723,0.7293137729793678,0.20176163110938397
2,3,Tia Carrere,Maksim Chmerkoskiy,1.4010868838679278,-0.36116592420828203,-0.9867415522833687,-0.29607204129254727,0.3749473589378557,-2.4006442542846944,1.0235904425364215,0.5954613241828444,0.08559492265068132
2,4,Tia Carrere,Maksim Chmerkoskiy,-0.06871479445841983,0.7389451933770455,-1.1648928979431759,-0.06467200636010605,1.7629578679978948,-2.0848916097610406,0.1890987164709895,1.2562762425564178,-0.18702565887665915
2,5,Tia Carrere,Maksim Chmerkoskiy,-3.1425257648529725,2.5236480584527468,-1.8686747578373195,0.44576855007255617,1.1256274801679642,-1.4387341618186515,0.2153422946247282,0.9590394835032159,0.6766084308490836
3,1,Emmitt Smith,Cheryl Burke,2.680856891652563,-3.04130909884181,-1.1482387143494042,0.6749194950901171,0.6000418721709434,0.07230880297092517,1.0799017386744256,1.367724018179455,-0.17702910117473183
3,2,Emmitt Smith,Cheryl Burke,1.628277804877327,-2.0965283037579607,-0.8824879464737829,0.7628974816610598,0.5193260354025073,0.26309902156951537,1.0732162219917196,1.2856015340135254,0.0480156166485356
3,3,Emmitt Smith,Cheryl Burke,-4.510467709091479,0.6960162257613834,-1.115304060108504,1.9413365066411925,0.4714853947159346,0.2532216728843162,0.49473011597129973,1.579871157951516,-0.08585310449350532
3,4,Emmitt Smith,Cheryl Burke,0.22076764803281282,-0.10420280261257622,-0.7360355485893418,0.7238857808471284,0.17290321293701044,-0.5151842806085013,1.7993382810963179,0.5511899134604282,-0.9497813374381708
3,5,Emmitt Smith,Cheryl Burke,4.183760724139201,-0.5090751696091207,-1.3505943017689195,0.049679017041460244,-0.18161326507211825,0.3325864987947319,1.7855705832445206,0.6338643357056376,0.16695206151708442
3,6,Emmitt Smith,Cheryl Burke,2.4120726443231364,1.0952526012444823,-2.300665620634949,0.2846785984858468,1.1204294133354815,0.4572555574874998,1.0783220947650083,1.2088291128769695,-0.4219211648749737
3,7,Emmitt Smith,Cheryl Burke,4.522168616997598,0.9111601755422175,-1.7261639431681137,-0.2857506134985872,0.7102838406468666,0.4079300112011367,1.877336039524292,0.44306973863616117,-0.25818218895197825
3,8,Emmitt Smith,Cheryl Burke,2.1693883849057563,3.308332195250972,-2.2660245009688533,0.28635721676275494,-0.6335565982192629,0.3407122736201387,1.432019716801241,0.9856396380052332,0.05329881399950416
3,9,Emmitt Smith,Cheryl Burke,4.776275971023627,3.214520741350474,-2.7592661780462135,-0.5383969431457049,0.21210575046156255,0.7011925458716435,2.138101407547889,0.18219791998059287,0.14371837104176427
3,10,Emmitt Smith,Cheryl Burke,4.9630592605350365,2.280476203150039,-2.2177058772916776,-1.2308204963015843,8.971764605320582,0.13118552274909168,0.6229307962941468,1.1960711700871547,-3.9573691964703146
3,1,Harry Hamlin,Ashly DelGrosso,-3.611896594051665,-2.153420689909197,-1.1283956374182638,-0.4302306061624667,0.9335140166989664,-0.10652266349501507,-0.17329951350153627,-1.1287118830175578,0.6660025166724476
3,2,Harry Hamlin,Ashly DelGrosso,-2.8760336078874773,-1.094054838877214,-0.3808089838631594,-0.7138935669978446,0.06666160894171232,-0.4975511977413618,0.42360061806418,-1.5726402787926415,0.7086655139066755
3,3,Harry Hamlin,Ashly DelGrosso,-0.3410754443743948,-1.1895008779724803,-1.0141529043004378,-1.137257563256165,0.10425546141318555,0.09948762917844864,0.13382855184471895,-1.2364715270137239,1.2609497490718942
3,1,Jerry Springer,Kym Johnson,-4.344959282963561,-1.983026536184157,-1.2063846257748216,0.501364964334913,1.337930804114033,0.1933834744592738,1.0130230545949872,-0.3228195426314565,0.40256822613141563
3,2,Jerry Springer,Kym Johnson,-5.2777605766515086,-0.45945803706541244,-0.45248418490768527,0.5067956867704879,0.8839963501929949,-0.04848716277741176,1.4835716305805071,-0.7931833354816139,0.5082565215797838
3,3,Jerry Springer,Kym Johnson,-3.9298394217228436,0.4082776843961863,-0.5718464093393553,0.33172437227359813,-0.04791567565777787,-0.21210061854741688,1.4775308249735062,-0.5872706271533131,0.6328571143159022
3,4,Jerry Springer,Kym Johnson,-3.437645276025384,0.953865028264245,-0.598430746086631,0.14563173559028,0.4294544789690692,0.018775573039316082,1.2998787380417345,-0.44504637690636967,0.6682990485534254
3,5,Jerry Springer,Kym Johnson,-3.0119382887740342,2.370153450551562,-0.6301321814863884,0.07721669579833894,-1.0854493656010495,-0.27488110557759926,1.6946509898354836,-0.6457616682657316,0.9330485955957462
3,6,Jerry Springer,Kym Johnson,-3.4488966572005553,2.1216323660947034,-2.5799146896766594,0.016107899306240535,1.9868627596739774,1.107014287708609,0.5080141279024095,0.06199781680979774,0.8450155310373185
3,7,Jerry Springer,Kym Johnson,-3.1668965247948693,3.392426427349046,-1.2864199217367538,-0.3258813556157847,0.43366556194720685,-0.17608675218723233,2.096734290006201,-1.306348079345105,0.16008253024224564
3,1,Joey Lawrence,Edyta Sliwinska,-0.4955048896732741,-2.3551444633825085,-1.0221297751832885,-0.44768099502387065,-0.006605144110064553,-0.39429944869598266,-0.6442496973514819,0.24613891626422163,-0.7173896143137224
3,2,Joey Lawrence,Edyta Sliwinska,4.07757662877205,-2.6655583687485565,-0.21001110973467865,-1.552209048663118,-0.45683814876418427,-0.6313232222503737,0.4985596458085504,-0.6906680847687926,-0.5459035111615481
3,3,Joey Lawrence,Edyta Sliwinska,-0.008103289107023591,-0.839264047943685,-1.362143108582416,-0.4594649059572226,-0.21977330821344065,0.5939227128635389,-1.4513238256990362,1.0168400311796002,0.44525215379532895
3,4,Joey Lawrence,Edyta Sliwinska,1.4817089430575627,-0.2529426980510203,-0.432778045176649,-1.137690397969009,-0.6780459723631039,-0.7213398690827778,0.14105167506910812,-0.40039233267935015,-0.8328786774170416
3,5,Joey Lawrence,Edyta Sliwinska,-1.4991554575054924,2.2131958849558373,-0.7826347703388037,-0.36294580026489204,-1.977620287484694,-0.4831898007668425,-0.5534113976752634,0.31175566400043897,-0.09678932871686667
3,6,Joey Lawrence,Edyta Sliwinska,0.40322957592930586,1.773287982424626,-2.039313284405234,-1.0536075140505101,0.25461586123148516,-0.1342745155802094,-0.4756308484256063,0.026084093265180894,-0.8967354268109798
3,7,Joey Lawrence,Edyta Sliwinska,4.290981238204046,0.7438773005394789,-1.6585025591976235,-1.9855079519997167,0.36218583906817065,0.2287968373607582,0.3242538513685147,-0.7800691154075154,-0.44881285041776636
3,8,Joey Lawrence,Edyta Sliwinska,1.9374925684235722,3.1732621262102367,-2.2301357169260103,-1.3797957682651925,-0.9783527444305301,0.2537697623767491,-0.25424823990340467,-0.10329241839218167,-0.02394821937912647
3,9,Joey Lawrence,Edyta Sliwinska,4.544380154541443,3.0794506723097395,-2.7233773940033714,-2.2045499281736527,-0.13269039574970462,0.6142500346282538,0.4518334508432427,-0.9067341364168214,0.06647133766313354
3,10,Joey Lawrence,Edyta Sliwinska,-3.861784805951392,-1.2062429829918324,-5.05901638164958,-0.4406759629962271,12.155253381461844,4.359758908094088,-5.694810411281005,3.2943706518476294,-1.9668056239121237
3,1,Mario Lopez,Karina Smirnoff,3.711287680673135,-3.1886382070951758,-0.9751563185696609,-0.41298556732744746,0.1619486841940977,0.03820058138185214,0.15626599130335425,0.9432972970236246,-0.18165645552477647
3,2,Mario Lopez,Karina Smirnoff,-2.4192243723900435,-0.6505332167679274,-0.7519068781317401,0.7484010995477568,-0.12335631800241326,0.1497130985694429,-0.5603719576096002,1.4128013484702922,-0.09881974972696012
3,3,Mario Lopez,Karina Smirnoff,0.12210973032073391,-1.0358945095212235,-1.0992973992201842,0.02259792203080297,-0.11547916383779933,-0.08296403788364516,0.3485278931107563,0.5411089214328497,-0.5669881673461603
3,4,Mario Lopez,Karina Smirnoff,4.249461823258652,-1.3643062467782732,-0.5851877368027342,-0.9837747893557298,0.17933911835352884,-0.26099327241676273,1.1526702434238254,-0.13022060407326158,-0.7062922809413612
3,5,Mario Lopez,Karina Smirnoff,4.072868237132551,-0.42200922272135155,-1.4649036074232726,-0.6975545448471033,-0.37919114713116947,0.7672358505650115,0.1677393542143751,0.8138895389628817,0.5514518721300125
3,6,Mario Lopez,Karina Smirnoff,4.484371669833458,0.40803725871122903,-2.110112660725735,-1.118251019288286,1.0268226083196619,0.39867885603107645,0.5640193063719066,0.3399096348165266,-0.5745705165660473
3,7,Mario Lopez,Karina Smirnoff,0.8483216171605591,3.196886369750457,-1.108648412552314,-0.2823481267164326,-1.2827709423150289,-0.49503007091067175,0.48690759307714787,0.6361931862986963,-0.6661061851989792
3,8,Mario Lopez,Karina Smirnoff,4.847051215140542,1.7927688255182948,-2.418103745654024,-1.223414541851423,-0.059182537542552954,0.7439442722213842,0.7492034029170054,0.13770492869806428,0.06808504072623359
3,9,Mario Lopez,Karina Smirnoff,4.667863015927191,3.188841867371232,-2.762371383953798,-1.4032457421904032,0.00297137461651043,0.8131745785524624,0.9864203684387832,-0.1075006685240807,0.1313754833496408
3,10,Mario Lopez,Karina Smirnoff,4.8557089619715486,2.2064781202277923,-2.1731521833077894,-2.146075825556056,8.757677446424387,0.10488156153442763,-0.3289715899916555,0.7050623851130875,-4.1397875262931745
3,1,Monique Coleman,Louis van Amstel,-1.483859662413669,-2.3664478275317333,-1.1910685423353622,-0.314049096769106,0.26819218941918016,-0.3460382377136566,-0.8584778744908309,0.2414833574690517,-1.1268489249210636
3,2,Monique Coleman,Louis van Amstel,2.699951530185338,-2.636871968716571,-0.5213219224370951,-1.3426356267408035,-0.05991157052927944,-0.4612041431439906,0.14857771297308803,-0.5942511165705895,-0.902621116559579
3,3,Monique Coleman,Louis van Amstel,3.9187981296318353,-1.957721221964774,-0.9814360074654493,-1.3805297538586794,-0.41029085996144254,0.11600535979642215,-0.5200232331400804,0.1434910535440327,-0.14413296721065877
3,4,Monique Coleman,Louis van Amstel,0.02466446322397192,0.02945772644814506,-0.957314150595917,-0.6798563815678746,-0.23589047027169244,0.09730780144024788,-1.1405138443109908,0.6262041997885357,-0.39240818697756025
3,5,Monique Coleman,Louis van Amstel,3.993325040839422,-0.6331170882444258,-1.3176921043543084,-1.6228979731589945,-0.6168217912202518,0.20755328006757148,-0.0887953937718395,-0.36477575913635296,-0.18274381271956477
3,6,Monique Coleman,Louis van Amstel,-1.173399005458651,2.515550706284484,-2.0343894548851966,-0.6657232618836436,0.0748078120784675,-0.0925321694116925,-1.061821195014809,0.4754522879093377,-1.00393649252839
3,7,Monique Coleman,Louis van Amstel,-0.8903987611710434,3.6405372560069567,-0.9176194579611403,-0.891576644886463,-1.4675543451309834,-1.089923684153348,0.10274247456241761,-0.4854589687671139,-1.423855410896856
3,8,Monique Coleman,Louis van Amstel,-1.865363487030656,5.2205140012516935,-1.713538199699685,-0.6955904009410977,-1.6399199203400738,-0.5199758020926433,-0.258306709483774,-0.21202795804306257,-0.7376975855539623
3,1,Sara Evans,Tony Dovolani,-4.918858545718491,-1.8851855832047872,-1.3311505817483242,0.43561122236485256,1.1004659468370688,0.042229280734552566,0.485333549676467,0.9558266099974791,-1.334315334210429
3,2,Sara Evans,Tony Dovolani,-2.55973216043221,-1.0654014230100404,-0.4275408045422372,-0.15532524374640017,-0.24994130745343301,-0.6242608540614455,1.3697085829860887,0.3934461516946644,-1.382731143075105
3,3,Sara Evans,Tony Dovolani,1.4102719830638468,-1.1339592750377911,-0.7320226671603742,-0.7834781469066017,-0.8280978072235681,-0.29323574250692075,1.2485437793585594,0.7411374902873963,-0.7655655928922064
