season,week,celebrity_name,ballroom_partner,pca_1,pca_2,pca_3,pca_4,pca_5,pca_6,pca_7,pca_8,pca_9,pca_10,pca_11,pca_12,pca_13,pca_14,pca_15,pca_16,pca_17,pca_18,pca_19,pca_20,pca_21,pca_22,pca_23,pca_24,pca_25,pca_26,pca_27,pca_28,pca_29,pca_30
1,2,John O'Hurley,Charlotte Jorgensen,-3.2041885517801725,-1.241198304161023,1.9670256926564882,-4.51298433723859,-0.10054437164251669,4.436138191043117,0.6232785106141401,0.502306142004616,-0.3220640439217688,0.48419036240335545,0.4758457577874655,-0.03501748320312498,0.806394284611836,0.2496080731461561,-0.03658616888371238,-0.308596713282784,-0.16275805356639023,0.5532218442469737,-0.25788627918126605,0.18459127847127493,0.6349093080479891,-0.013252723123441286,-0.1849571372491247,-0.25519020086050376,-0.1997979947678689,-0.2045669561210851,0.044977484036448766,-0.05958497762470063,-0.2319537517177706,-0.09586185503500917
1,3,John O'Hurley,Charlotte Jorgensen,-2.377505075133961,0.049745610756223996,2.264431042135791,-4.658264077539299,-0.1884733677610843,4.27928958042501,0.3196145955988863,0.6128367974319161,-0.32505841320699536,0.3958676333917015,0.5245252041412903,-0.10703010108782957,0.8025364207426124,0.261356114952368,-0.043595301804613545,-0.28578426915794314,-0.16771295869212358,0.5439568850658821,-0.22275990115787783,0.2676001446583401,0.6154660296759483,-0.025961238112133807,-0.1747255972412639,-0.2161384414582917,-0.221318937319361,-0.16021422417070125,0.073684323109294,-0.044859969238609416,-0.1279027886365715,-0.03562898261745644
1,4,John O'Hurley,Charlotte Jorgensen,-1.0679950458982406,1.6666953386902597,2.7565333033073487,-4.896362759318035,-0.32440132301403174,4.030979450255357,-0.09305409588835255,0.6612115822420771,-0.33561091742631255,0.2993250823047353,0.5944038981565483,-0.20121310539578624,0.7935669891534707,0.26950550201869583,-0.05062797634328872,-0.22301258878777946,-0.19154663086952572,0.5384579453107081,-0.2569591850349138,0.32382008419142533,0.6765529997754322,-0.038781502006169664,-0.21536467564178277,-0.18026072867918147,-0.236946709937885,-0.08553228778525208,0.13955860470068815,-0.00921141387923713,0.09440287926459283,0.09724214040253643
1,5,John O'Hurley,Charlotte Jorgensen,-3.8433550149701055,0.833222891054049,1.591786195310442,-4.4267437589287155,-0.026626285223659153,4.545403996622225,0.3580806412521141,1.1891042987594893,-0.3091430438742212,0.3346464014704072,0.47537825134239964,-0.08911440524587355,0.8256470125376846,0.2623121593260074,-0.055214218062167336,-0.3986381459596197,-0.11963264041457722,0.515877929278835,-0.025031556683796648,0.42614225479054235,0.40311894694434103,-0.021550074934005715,-0.023894038151395413,-0.16782839685291304,-0.2403147935303315,-0.17857523149308274,0.019575641071545375,-0.06443177266959113,-0.254697743687514,-0.1162687947161994
1,6,John O'Hurley,Charlotte Jorgensen,-2.683974172735074,2.5580406953939794,2.0633383003897614,-4.489325407848951,-0.2237214296231395,4.249660984450731,0.7150158024659568,0.6955782380208949,-0.47288008224900646,0.7074372894240585,0.36406403656730957,0.10440837585388885,0.9023653127695799,0.22457678191394112,-0.031983423895540014,-0.41102765064610736,-0.14079623262669758,0.5141696560047762,0.023596219219115335,0.5383052038158825,0.3763965597544977,-0.0077852392278951535,-0.008703922128602114,-0.13307926758127772,-0.2666192138536325,-0.07030715219104212,0.09375872843310602,-0.02999474622105413,0.012323550603846906,0.06001924683234089
1,1,Kelly Monaco,Alec Mazo,2.6900263681014427,0.6539652059309152,-0.46670977729737073,-5.38483377813256,-0.3281424983633552,-0.30585036391925996,-1.2774005941611277,-0.8943457751959812,-0.11304266636945767,0.284293342073385,1.0907215000590573,-0.19638838880834208,0.050922395340396026,0.37081867060892726,-0.12405595717932436,0.03979608183497413,-0.6012261094514972,0.14303808553202196,0.2927787030598426,-0.8313703583862723,0.46288621036022004,0.17490850987446854,-0.617161524460823,0.043012304173906175,-0.2771042036513024,0.06188708925732533,0.07344613343084794,0.04892157103520401,0.393224574848803,0.04809331455268752
1,2,Kelly Monaco,Alec Mazo,1.5911616470124461,0.5724856569944542,-0.9596197002801966,-5.123869815219699,-0.2336559521198463,-0.07282398698804772,-1.1211526072526103,-0.4972537756448476,0.09107980877522412,-0.18279386919798668,1.171940549783445,-0.5009760069819196,-0.015328458700345465,0.4395402378765325,-0.1958770238016547,0.0346854469005101,-0.5892920690846595,0.10563795677109264,0.40291278830506083,-0.6279621628053552,0.298605701590147,0.15392772436412894,-0.4612496802347602,0.11956688069259283,-0.27277120628868656,0.09292568331021486,0.06163797130999237,0.05706690030168852,0.39595203719301114,0.021477318050297498
1,3,Kelly Monaco,Alec Mazo,0.5967568197275948,1.2416681568891144,-1.367274196687476,-4.895914295983511,-0.1679127580206835,0.023870765067762603,-0.42497805942868433,-0.7111482900868179,-0.12284256351627063,0.4208440848945765,0.9314309301551211,-0.0837197811307075,0.10318404459230188,0.35986604905808695,-0.14146512148274856,-0.09304207326189676,-0.5669757292875832,0.11905186075404395,0.49705304285960905,-0.6453702994930031,0.2229396591658359,0.1957254860906007,-0.4287610473033294,0.08880694388778648,-0.28086614049662095,0.08204866643921191,0.041999926081836385,0.04369611025832026,0.35189822592922226,0.02093878835530709
1,4,Kelly Monaco,Alec Mazo,-2.6511442673123007,-0.05309930759588241,-2.735804800507851,-4.41310819677657,0.20803837737758513,0.6569891929185969,-0.25369823179485773,0.10471236816796961,-0.07537369298624688,0.3586947140080726,0.8281038853083214,0.003317311811788848,0.12167627921907043,0.34500769845925183,-0.15478124272057672,-0.29205067846787813,-0.4830944864235703,0.07782820199899962,0.7273425297567992,-0.5050247792672747,-0.052320359431273174,0.2226130983379255,-0.20952074799444295,0.12091171140466067,-0.26623718008224595,0.0020951697115180537,-0.07231890330569488,-0.005763205259542194,0.022932502668284033,-0.18565537438113644
1,5,Kelly Monaco,Alec Mazo,-1.1855265560424613,1.7233363317189818,-2.1814462645142987,-4.665027863390485,0.05223092522786216,0.3763957267246165,-0.6141106861860663,0.09500341470540943,-0.06093399754247411,0.2164607681099637,0.9193262469617554,-0.14033082475522046,0.10120200390027528,0.3629817924091737,-0.16798536528103694,-0.19523740491321456,-0.5207710768701983,0.07917591979266109,0.6493936587059562,-0.4793835673974949,0.05233093218977482,0.20402907589356023,-0.2819166782686377,0.14779943039170712,-0.2794760424824727,0.08151138095735638,0.0061812432076868516,0.039223866975459744,0.28689489940310503,-0.028818274667206725
1,6,Kelly Monaco,Alec Mazo,-3.079856434143765,1.167080293447354,-2.977515186645143,-4.276405492884624,0.22176097651322058,0.7280847925534746,-0.26162034755056496,0.468762850184269,-0.03803721407300298,0.20068825399426216,0.8244355659903655,-0.08119150193609631,0.13004216375542724,0.3678018429897949,-0.18762707651174979,-0.36375114781436735,-0.45410177786253775,0.03258378047516597,0.9413985645643359,-0.2173730922746881,-0.2895572501830162,0.21557019548176265,-0.02335149321847375,0.22248377843171552,-0.29621338729524593,0.0657130292924348,-0.07385784370717266,0.0012386910468389703,0.07896382581597797,-0.16315486982263855
1,1,Rachel Hunter,Jonathan Roberts,-1.2019124883269292,-2.096595850566077,-2.6385526769150482,-4.294746036135794,0.831225418396997,0.6473268225925162,-0.31511822322718697,0.4082497199116943,-0.313291055141794,1.2597681275618313,-0.9073731642994531,-0.7317594926744245,0.43632299215991016,0.08897139948424468,0.06731816180286301,0.24767028628381654,-0.1122048561016129,0.09935383376413276,-0.1347320513593223,-0.48239014555648885,0.13211409401168006,0.19118356921326118,-0.39224832570301027,-0.28882538437321087,0.2823426825383839,-0.6478022751860391,-0.0073695160600515865,0.5544019400761252,-0.35803947307029027,0.5073355367942726
1,2,Rachel Hunter,Jonathan Roberts,-0.7328406010371217,-0.9774588593136716,-2.4805330911990984,-4.196076480565333,0.7173636815267911,0.5472602639775357,0.08469997181221539,0.28792629053051605,-0.11034145246061153,0.8258771932949338,-0.7831144368652201,-1.1085676851963344,0.36265567441674207,0.18439064513528072,-0.0035653076622050583,0.35216711427751074,-0.14626877414665068,0.09463670622382242,-0.10513167589736074,-0.3530165642425398,0.0653073254553137,0.14485605060862358,-0.3365381080423989,-0.23537322238055675,0.26440251136676235,-0.5939427680367462,0.021128084152174757,0.5793375546354053,-0.23965421067322373,0.553737646847659
1,3,Rachel Hunter,Jonathan Roberts,-1.8832369195731444,-0.8278304855022873,-2.982934064841137,-4.016837786554307,0.8429825529814348,0.7523371691996628,0.17946761798318853,0.6032564894853973,-0.13956661382882893,0.8972265241063606,-0.8561190230199196,-1.0129871117573257,0.3936887971348931,0.16571999239086208,9.244632239566175e-05,0.256357309556453,-0.11094266463467892,0.07769595316142838,0.017780482070565706,-0.2689679736692304,-0.06462545846552747,0.15961189794184064,-0.24026984584272756,-0.21368741540737576,0.2604477298231712,-0.6087339225604989,-0.015261527389597273,0.5634084852230874,-0.333558302682084,0.4984153976008526
1,4,Rachel Hunter,Jonathan Roberts,-0.9606617724062831,0.742495869328449,-2.631003523309141,-4.141538521981901,0.7234839403273203,0.5374646595697088,0.1765826852226526,0.4445046686492253,-0.23538166594763174,1.076516750799399,-0.8905992689387934,-0.9240641205103572,0.43411046985729196,0.14691252967565208,0.018958421658884533,0.26512906538935493,-0.12334850933757238,0.08421585233806109,0.03483478457678532,-0.2403632426689634,-0.05310292670860578,0.16013478478884668,-0.2656632135182816,-0.20239238277000932,0.23629177445569136,-0.5628507426706828,0.02236413174069137,0.5801955761990346,-0.20122750691963337,0.5885507019877154
1,1,Trista Sutter,Louis van Amstel,1.0937628249598943,-0.33997079383135226,-1.0073003736566353,-4.492937439725636,0.7371669858542149,-0.3585765674536058,0.28893360017893105,0.17170288349011031,0.2538960594439168,1.1788211373065836,0.03837039487084104,0.59027936636817,0.08770607691386209,-0.88042783580395,-0.6121209040383718,-0.2807843944925658,-0.25923247367817104,0.5075537855900072,-0.4002567160738312,-0.6042166222243416,0.36441047553581585,0.2921696320630604,-0.24235083405566635,-0.21883376286794123,0.05718577443134225,-0.29559150501322407,-0.2283604290759373,-0.1617040263012899,-0.1072653237889366,-0.05071439062110629
1,2,Trista Sutter,Louis van Amstel,1.114253965997109,-0.05552862663885951,-1.0761488032628501,-4.4585537610451365,0.742328081219148,-0.26598855587689124,-0.19982014470818502,0.8342815681577876,0.6751820977505325,0.08504549057886232,0.36310755202071987,-0.16559647966058394,-0.09429147683152486,-0.7269006949610106,-0.7457288326725935,-0.1420244982757909,-0.2790156646522145,0.45776047790936436,-0.3800474528792007,-0.3562563087665457,0.2798620302477002,0.2250820124274478,-0.12193868902315735,-0.09850757504580018,0.06320882997476993,-0.22485745055410633,-0.19763434085292605,-0.1245085332289424,0.025949622529471063,-0.02556467387697413
2,1,Drew Lachey,Cheryl Burke,-2.459296126094113,-2.637980506062804,0.28194114737845344,-2.173064000163395,1.8057558070507675,-0.7292624688048043,-0.255092608989807,-0.6403032239339259,0.5247734397320459,0.2218475736198153,0.16069427916426354,0.6435052715447189,0.3432339543589219,-0.3272333950787014,-0.3428782441212044,0.6020993845439013,-0.06862073125646526,-0.02377946606264475,0.6066606819999283,-0.5349782307934869,-0.09559293447663283,0.05134325984097386,-0.17404252130804435,0.2644501729807503,-0.24217032633575933,0.05144297686882845,0.01720556482274554,0.09517364732850525,0.00043853050183736975,0.0588676074822459
2,2,Drew Lachey,Cheryl Burke,-2.1806180917271227,-1.6538352523617381,0.3558403943620269,-2.131057724072595,1.7554878535741738,-0.7810500972557924,-0.08223143772086072,-0.5911241837319137,0.7127435897593141,-0.18641174666129817,0.2960166746497041,0.30691042079058245,0.26728769676571185,-0.24249167622062698,-0.3932329531259301,0.707069470222282,-0.09370060665824792,-0.009315438981132296,0.5930465956178407,-0.5380652640793,-0.09862521242334908,0.004993107544704951,-0.1862815020238736,0.2712637269583401,-0.2566207138008564,0.03723926751050042,0.010566516097462389,0.09781475562104949,-0.02099483347759512,0.026332265596541934
2,3,Drew Lachey,Cheryl Burke,-3.019460726555061,-1.4491241013219185,-0.010990770592723721,-2.0365233283048143,1.8569216120786283,-0.6380641587413576,-0.16020142269530435,-0.3151068393255011,0.6056056292370099,0.03035720743045381,0.19190532630083046,0.5114105779729261,0.32242780763882284,-0.29176984623876817,-0.36784368160562286,0.5985732741238754,-0.05812830204322969,-0.025709274813518493,0.6907173737654949,-0.4762438125627114,-0.18452819389512842,0.03271679023529751,-0.12046727883495538,0.28605609353580047,-0.25725896780554014,0.036828080376101545,-0.008089885265785654,0.08661208831942871,-0.06475826333071916,0.009648212720871782
2,4,Drew Lachey,Cheryl Burke,-3.2716880441310603,-0.8603277145196945,-0.1461339827934698,-1.98389750450286,1.88274232546957,-0.5961876800903386,-0.1685909461723984,-0.1336704156439558,0.6308731259137919,-0.04267933247305988,0.20140129681307417,0.4672197121418063,0.3176849830438739,-0.2800323708072018,-0.3765123424707305,0.5878554399391731,-0.0497896563144139,-0.02930213845600607,0.7396277688943322,-0.4385851203615373,-0.23354115213544424,0.02613242123289586,-0.08983621721433509,0.2998144359972213,-0.2656944802725202,0.032253433944862596,-0.02003817826527348,0.08209924930595229,-0.09389102453136439,-0.011500189784920428
2,5,Drew Lachey,Cheryl Burke,-2.554044652967439,0.21490926675658567,0.10280922444895887,-2.097929523895523,1.811471588950525,-0.7137455433783523,-0.47252690346818704,0.04942759805200644,0.7336541768389414,-0.3586017932128496,0.32414965508414273,0.2288917193559052,0.26624720570472477,-0.23065761913819455,-0.40773821491927087,0.6601575684715462,-0.06427451870397191,-0.03292879277453711,0.735166745706767,-0.390253315587877,-0.22605859263660005,-0.004568772596882632,-0.09750087158700597,0.3308268673675801,-0.2806312173492713,0.05538802171674965,-0.0008996186848236735,0.09491002874386634,-0.028239145647084782,0.015073698706793023
2,6,Drew Lachey,Cheryl Burke,-3.753133632989405,0.3424719722057049,-0.4072250384924187,-1.8835050954211165,1.9322857521485601,-0.5173626373394701,-0.18527288129027628,0.22319799227836054,0.680801162646293,-0.18686415562621206,0.2211554407199926,0.37896370138387364,0.30889342195960046,-0.2566265097097372,-0.39320933465635544,0.568885989406714,-0.034328720924983874,-0.03570675595305792,0.8327092571099621,-0.3679937279601713,-0.3266396465551792,0.012591397764041293,-0.03337635646504439,0.32535902179396753,-0.2832918521142439,0.022555628513458145,-0.0432365739634324,0.07408021215734661,-0.14784337110716309,-0.050569116262130745
2,7,Drew Lachey,Cheryl Burke,-3.8161283335574874,0.8855439217501618,-0.46540786537490064,-1.939176046879975,1.9602956417043076,-0.5003129147155885,-0.5845324990968654,0.538003145461428,0.6001802119484413,-0.10141225735502435,0.18769398911934898,0.4877367720101143,0.34359881669394954,-0.2868318547555553,-0.37533967276790203,0.49486814793994954,-0.004038968323731726,-0.05789061191188123,0.9309788224716884,-0.2711131561582476,-0.40870176002819336,0.025202160730708023,0.025359353467094056,0.36029806432418177,-0.29778411997891063,0.0372477229303222,-0.05046339022468007,0.0676912963617164,-0.15379497625475078,-0.04829542427725271
2,8,Drew Lachey,Cheryl Burke,-4.020144111895512,1.5632902024084319,-0.5814744126985746,-1.8869739657243967,1.9789437932469227,-0.47100425128488455,-0.5367882411374219,0.6807614653506884,0.6385839791266191,-0.19090680854556297,0.20581649661860335,0.42211373267819025,0.3354922848181875,-0.2693308512049441,-0.3857042850364055,0.5012534842686893,-0.0028121276678355345,-0.056274643783034935,0.9573443689098377,-0.25736418696478247,-0.4368838332430971,0.014659444418789164,0.03627484684654039,0.36458352074212236,-0.30772970461202154,0.028128283886434693,-0.0608029984874579,0.06673783071715651,-0.17213497592228302,-0.062234128105884426
2,1,George Hamilton,Edyta Sliwinska,3.2785903072718123,-0.3430485868403614,-0.307237425528162,-2.0882798425819344,1.2646937968355143,1.5317132518300878,-0.21851803925896943,-1.00087466749536,-0.15376702162777509,0.25269826853909094,0.6359127651670918,0.01583409170392369,0.1329609918647895,-0.1319592831002379,0.14716724498158817,-0.09660997821683981,0.07882704389248421,0.17908085834809864,-0.195658616697164,-0.6186429918492793,-0.24857801143955066,0.46796365654669214,0.12274983443345698,-0.3477881479862409,-0.3236300719992512,0.6747274489634008,0.5671331329041532,-0.24205096735643847,-0.23530803787064736,0.2525307488314396
2,2,George Hamilton,Edyta Sliwinska,1.5913324738450125,-0.7069059207740146,-1.0552837277552778,-1.8594241007212615,1.4834884619059991,1.893426454847678,-0.31091775293281726,-0.3473006499977925,0.06236973668000703,-0.24492429665516097,0.7358343385995825,-0.2883568140071173,0.04533767896105309,-0.08885333026488232,0.08408138503155474,-0.05486286718415176,0.07166541828304995,0.16303432487478475,-0.2864304759245386,-0.6246425559828106,-0.18580011009462927,0.46219545366029413,0.13286574008899218,-0.33548136733141376,-0.2725299122072601,0.6815687548019081,0.581000979691025,-0.2142791589366825,-0.17627407372247017,0.2632661699400456
2,3,George Hamilton,Edyta Sliwinska,1.494261520125475,0.13198906304750052,-1.1059008570708257,-1.8337892314684383,1.4786098912729566,1.8613229584830573,-0.1772804827733243,-0.4136800339451705,-0.10939340648302434,0.15007505571758412,0.5991787697630067,-0.00631784523104173,0.1269354399755654,-0.14711568571753963,0.12745718276090018,-0.13904084905372285,0.0902938969360009,0.1654365790191528,-0.2086204638222591,-0.604985036200183,-0.23662969047525212,0.487726727720246,0.15183859863234603,-0.3394471936365591,-0.287859981668642,0.6902653132876108,0.5784952739738897,-0.22198895779448388,-0.17434799975714654,0.2832304496674224
2,4,George Hamilton,Edyta Sliwinska,2.3241035154598326,1.4231277650274563,-0.7967221187180206,-1.9513989768589561,1.3809736058701088,1.6892262325606795,-0.3059579335375292,-0.4378052903951885,-0.11960945174246365,0.12099689411601272,0.6327797871039302,-0.055876999215678735,0.12583419800775383,-0.13698729075968435,0.1262654279148363,-0.09925866131289549,0.07610451136759805,0.1705415191531477,-0.21116818574656707,-0.5853401144587891,-0.21496377810203698,0.47483275487262605,0.12457373510542392,-0.3259156236460101,-0.30573205944074633,0.7210031624634861,0.6066260209266388,-0.20890443382347015,-0.08097348939976184,0.3400437605983575
2,5,George Hamilton,Edyta Sliwinska,0.8998334699969123,1.2776436150966337,-1.4195851613468295,-1.7450914523837766,1.5533336094878503,1.969753567952862,-0.28245947638382324,0.01564198921951383,-0.040908696704756,-0.05022708813702503,0.6347754919371389,-0.1317750866346769,0.10336888175531342,-0.13019421816228438,0.1024278361284675,-0.12911819264219204,0.09037502294071503,0.1575926801065594,-0.20155871499717054,-0.5657210383276751,-0.23934220123643646,0.48139713073140455,0.1675459317535988,-0.3174791463379608,-0.2818136123937398,0.7105040283541173,0.5926404136646567,-0.20553068863520627,-0.10961612141294502,0.3133978443505835
2,6,George Hamilton,Edyta Sliwinska,1.1655232974914815,2.173469562127463,-1.3442125088255812,-1.8115994331807392,1.5323994464150434,1.9138743427082028,-0.4948965898438701,0.16039245295369964,-0.0650523244077065,-0.05709757015958977,0.6427876210937923,-0.13338681632041033,0.11005165602445438,-0.1381532023376071,0.10426132529670605,-0.12481810434531987,0.08782005338692786,0.15253182290349884,-0.20178720955480398,-0.5365985637482339,-0.2221905435177302,0.48231204661284394,0.1582665096576622,-0.3012269248501631,-0.28639507407037434,0.7416012699520352,0.6181272756622925,-0.19105377320658637,-0.018213589874771383,0.3700428826819503
2,1,Giselle Fernandez,Jonathan Roberts,-0.0331050129840289,-2.5283915556473575,-2.287058061631793,-1.8944394599961054,0.5199376035991371,0.8927881633601229,0.3484069692052712,0.5311834989109891,-0.13827923802718592,1.0689378942263144,-0.9897315927124295,-0.7091095621745924,0.37596340253730365,0.26427747114099687,0.13434351837412756,0.14708089367172603,0.03139750349544981,-0.031009052605923737,-0.12464214385794074,-0.29422869479374053,0.029212633997135196,0.23362200024931545,-0.22065882728626432,-0.20134939317693684,0.1671198773205696,-0.22455743467835262,0.02137354905983282,-0.13545319959130744,-0.1467081189179134,0.06848360096072048
2,2,Giselle Fernandez,Jonathan Roberts,0.4686110675552219,-1.6258343215330104,-2.1389643628233967,-1.9423460448377707,0.47185063415226,0.83964654309913,0.1110574928674124,0.8251059281122929,0.12561773456307565,0.4069868693092704,-0.7633245984968493,-1.202417393007075,0.2572924979736138,0.3725568411475362,0.06125183299144732,0.2836094219135644,0.00454576390038286,-0.03197164262390777,-0.15757296837404203,-0.2533785283569883,0.041333356759279,0.1761243068318161,-0.2258681776730234,-0.1666812888900677,0.15811055547360284,-0.2197061794968942,0.02912184401622612,-0.12219201268441199,-0.12107410728455745,0.0534776070659225
2,3,Giselle Fernandez,Jonathan Roberts,1.60768230180928,-0.03896706249208671,-1.6805242116978452,-2.083576986035726,0.3172812585725553,0.5658871766472755,0.16128023771706318,0.5254854648701156,-0.06102479621848336,0.8032538139705176,-0.8584765666733295,-0.9593618626810712,0.33810205254119907,0.3327572172823282,0.10925788209019577,0.24136485584840908,0.011452660550819227,-0.020712168160400737,-0.06002811769587809,-0.21736628413961886,-0.017883872815824292,0.18192961706316418,-0.22699032938087763,-0.16239733662465086,0.11289876442169477,-0.20192509210945608,0.033977167193052236,-0.13300843745763286,-0.10270423243312282,0.08490013653552923
