season,week,celebrity_name,ballroom_partner,categorical__celebrity_industry_Comedian,categorical__celebrity_industry_Con artist,categorical__celebrity_industry_Journalist,categorical__celebrity_industry_Producer,categorical__celebrity_homestate_Alabama,categorical__celebrity_homestate_Arkansas,categorical__celebrity_homestate_California,categorical__celebrity_homestate_Colorado,categorical__celebrity_homestate_Delaware,categorical__celebrity_homestate_Kentucky,categorical__celebrity_homestate_Louisiana,categorical__celebrity_homestate_Maine,categorical__celebrity_homestate_Massachusetts,categorical__celebrity_homestate_Missouri,categorical__celebrity_homestate_Nebraska,categorical__celebrity_homestate_Oregon,categorical__celebrity_homestate_Tennessee,categorical__celebrity_homestate_Virginia,categorical__celebrity_homestate_Washington,categorical__celebrity_homestate_West Virginia,categorical__celebrity_homestate_Wisconsin,categorical__celebrity_homecountry/region_Chile,categorical__celebrity_homecountry/region_Czechoslovakia,categorical__celebrity_homecountry/region_South Africa,categorical__celebrity_homecountry/region_Taiwan China,categorical__celebrity_homecountry/region_United States,categorical__age_group_55-64,numeric__partner_total_seasons,numeric__partner_final_rate,numeric__weekly_contestant_count,numeric__weekly_mean_judge,numeric__judge_pct,numeric__judge_share,numeric__judge_zscore,numeric__rank_pct,numeric__popularity_deviation,numeric__judge_rank_interaction,numeric__judge_popularity_interaction,numeric__rank_popularity_interaction,numeric__cumulative_weeks,numeric__relative_cumulative_weeks,numeric__week_total_judge_change,numeric__week_total_judge_trend,numeric__weekly_judge_rank,numeric__weekly_judge_rank_pct,numeric__weekly_judge_share_rank_pct
1,2,John O'Hurley,Charlotte Jorgensen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-2.013605479713844,3.9052471228989805,-1.1712692126577566,-1.0501504069626124,1.156542334554004,1.6542862170806174,1.399656670416773,1.3802287787410858,1.2646252588136406,1.4962043591308694,1.2675346475208347,1.4898476424571572,-0.9257536277290034,-0.4343813417012288,1.2255598136583135,-0.42620823042229816,-1.2185597915917201,-1.2202706972575668,-1.2202706972575668
1,3,John O'Hurley,Charlotte Jorgensen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-2.013605479713844,3.9052471228989805,-1.5049398576578494,-0.8629847021942094,0.5290272631897746,1.8566512916402742,0.6010090315034361,0.6934402986614088,0.6663632612195257,0.6417533582187606,0.5803371256617527,0.016212586755861694,-0.5616622986235831,0.18941969906924971,-0.6648681223086682,-0.09293225251355586,-0.9050353345198388,-0.42005729615277954,-0.42005729615277954
1,4,John O'Hurley,Charlotte Jorgensen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-2.013605479713844,3.9052471228989805,-1.8386105026579422,-0.5369541196944099,-0.4122453438565728,1.8890213806819105,-0.7247285872873549,-0.33674242145810707,-0.2310297351716479,-0.45144130471290855,-0.2357099315459072,-0.8127071320761176,-0.19757096951816272,0.813220739839728,-0.9011716143045408,-0.5095272248994838,-0.5915108774479575,0.7802628055044009,0.7802628055044009
1,5,John O'Hurley,Charlotte Jorgensen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-2.013605479713844,3.9052471228989805,-2.172281147658035,-0.29544998450937426,1.156542334554004,4.372354102090801,1.2039082693614633,1.3802287787410858,1.2646252588136406,1.4962043591308694,1.2675346475208347,1.4898476424571572,0.1665203595872576,1.4370217806102066,1.2255598136583135,-0.259570241467927,-1.2185597915917201,-0.6486896964684331,-0.6486896964684331
1,6,John O'Hurley,Charlotte Jorgensen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-2.013605479713844,3.9052471228989805,-2.172281147658035,-1.412406609740167,1.0082205904133676,6.574171057292455,0.5988738638163505,0.23558131194162413,-0.267288038056139,0.3675979568565868,-0.6040847188317306,-1.6546514031680823,0.5306116886926779,2.060822821380685,-0.19226113831692276,0.24034372539518645,-0.9050353345198388,0.494472305109834,0.494472305109834
1,1,Kelly Monaco,Alec Mazo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.3744678619273991,-0.38121159312845276,-1.1712692126577566,-1.412406609740167,-1.6986512401532459,-0.02246372440779499,-2.0307028463624706,-1.4813898882575691,-1.084799460904917,-1.4168871660376199,-0.6327872149013745,0.28420437856959563,-1.2898449568344237,-1.0581823824717074,-0.19226113831692276,-2.0925881199660097,0.3490624937676864,1.6376343066881012,1.6376343066881012
1,2,Kelly Monaco,Alec Mazo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.3744678619273991,-0.38121159312845276,-1.1712692126577566,-1.0501504069626124,-1.6672754865850343,0.3498518851217496,-0.7598136210833915,-0.909066154857838,-0.293348693254368,-1.0587716730082801,-8.230903346134618e-05,-0.10914872874650587,-0.9257536277290034,-0.4343813417012288,0.7529528296665682,-1.7593121420572673,0.03553803669580512,1.0660533058989679,1.0660533058989679
1,3,Kelly Monaco,Alec Mazo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.3744678619273991,-0.38121159312845276,-1.5049398576578494,-0.8629847021942094,-0.4122453438565728,1.360309926335171,-0.04292921653595947,-0.6801366614979456,-0.7171176082168665,-0.7153158785240008,-0.7242644197425979,-0.9508604185481151,-0.5616622986235831,0.18941969906924971,0.7529528296665682,-1.0927601862397827,-0.2779864203760762,0.9517371057411411,0.9517371057411411
1,4,Kelly Monaco,Alec Mazo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.3744678619273991,-0.38121159312845276,-1.8386105026579422,-0.5369541196944099,1.156542334554004,2.8421406691301185,1.0870928809310327,1.3802287787410858,1.2646252588136406,1.4962043591308694,1.2675346475208347,1.4898476424571572,-0.19757096951816272,0.813220739839728,0.9892563216624407,-0.34288923594511256,-1.2185597915917201,-0.9344801968629998,-0.9344801968629998
1,5,Kelly Monaco,Alec Mazo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.3744678619273991,-0.38121159312845276,-2.172281147658035,-0.29544998450937426,0.0990632328105779,3.5315200996789593,-0.37622133417545645,0.23558131194162413,0.2744462581659733,0.12486324655587977,0.19510185792975826,-0.5426544116061653,0.1665203595872576,1.4370217806102066,-0.7830198683066045,-0.13459174975214863,-0.9050353345198388,0.494472305109834,0.494472305109834
1,6,Kelly Monaco,Alec Mazo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.3744678619273991,-0.38121159312845276,-2.172281147658035,-1.412406609740167,1.156542334554004,6.735064588553436,0.6327723844097288,1.3802287787410858,1.2646252588136406,1.4962043591308694,1.2675346475208347,1.4898476424571572,0.5306116886926779,2.060822821380685,0.7529528296665682,-0.009613258036370276,-1.2185597915917201,-0.6486896964684331,-0.6486896964684331
1,1,Rachel Hunter,Jonathan Roberts,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0548990530341764,-0.6873872157018412,-1.1712692126577566,-1.412406609740167,1.156542334554004,1.103790994419078,0.7205719777415213,1.3802287787410858,1.2646252588136406,1.4962043591308694,1.2675346475208347,1.4898476424571572,-1.2898449568344237,-1.0581823824717074,-0.19226113831692276,-0.9261221972854116,-1.2185597915917201,-1.2202706972575668,-1.2202706972575668
1,2,Rachel Hunter,Jonathan Roberts,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0548990530341764,-0.6873872157018412,-1.1712692126577566,-1.0501504069626124,0.5290272631897746,1.3644119210897585,0.9197743834167363,0.8079050453413549,0.8283925522345984,0.742277005384891,0.7664531211652542,0.3705501826145925,-0.9257536277290034,-0.4343813417012288,0.7529528296665682,-0.5928462193766693,-0.9050353345198388,-0.6486896964684331,-0.6486896964684331
1,3,Rachel Hunter,Jonathan Roberts,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0548990530341764,-0.6873872157018412,-1.5049398576578494,-0.8629847021942094,1.156542334554004,2.1875455351770103,1.0303011968630333,1.3802287787410858,1.2646252588136406,1.4962043591308694,1.2675346475208347,1.4898476424571572,-0.5616622986235831,0.18941969906924971,0.2803458456748227,-0.09293225251355586,-1.2185597915917201,-1.10595449709974,-1.10595449709974
1,4,Rachel Hunter,Jonathan Roberts,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0548990530341764,-0.6873872157018412,-1.8386105026579422,-0.5369541196944099,0.8427847988718888,2.6515168114404775,0.7247285872873549,0.5217431786414893,0.23636245044875498,0.585208806687812,0.03720054262990016,-0.8846619687802822,-0.19757096951816272,0.813220739839728,-0.42856463031279546,-0.009613258036370276,-0.9050353345198388,-0.07710869567929947,-0.07710869567929947
1,1,Trista Sutter,Louis van Amstel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.41576143524773146,-0.9657286907685575,-1.1712692126577566,-1.412406609740167,0.3407727417805042,0.7820039318971146,-0.06550654343104778,-0.33674242145810707,-0.6797262333672345,-0.30065583396371265,-0.9100224998701314,-1.503473564436101,-1.2898449568344237,-1.0581823824717074,-0.19226113831692276,-1.2593981751941539,-0.2779864203760762,0.494472305109834,0.494472305109834
1,2,Trista Sutter,Louis van Amstel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.41576143524773146,-0.9657286907685575,-1.1712692126577566,-1.0501504069626124,-1.039760415220804,0.6397261811126091,-0.2799313340833549,-0.33674242145810707,0.14288401332467465,-0.5770958636705718,0.2474758260112603,-0.23706843844279807,-0.9257536277290034,-0.4343813417012288,0.04404235367894996,-1.1760791807169684,-0.2779864203760762,0.494472305109834,0.494472305109834
2,1,Drew Lachey,Cheryl Burke,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.821220227004826,0.2617572142756622,0.16341336734261466,-1.1709024745551309,1.156542334554004,0.044368973192920234,1.1586198645190935,1.3802287787410858,1.2646252588136406,1.4962043591308694,1.2675346475208347,1.4898476424571572,-1.2898449568344237,-1.2141326426643266,-0.19226113831692276,-0.259570241467927,-1.2185597915917201,-1.44890309757322,-1.44890309757322
2,2,Drew Lachey,Cheryl Burke,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.821220227004826,0.2617572142756622,-0.17025727765747814,-0.6778315318856813,0.5939426153998668,0.2534686817047898,1.2031849228152223,0.9986796231412649,1.0597606379899853,0.9329253017344483,1.0301869600327194,0.9291574206465861,-0.9257536277290034,-0.7462818620864679,0.5166493376706954,-0.009613258036370276,-0.9050353345198388,-1.0297436969945222,-1.0297436969945222
2,3,Drew Lachey,Cheryl Burke,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.821220227004826,0.2617572142756622,-0.503927922657571,-0.5822361450416043,1.156542334554004,0.48762181151300965,1.0013443302028988,1.3802287787410858,1.2646252588136406,1.4962043591308694,1.2675346475208347,1.4898476424571572,-0.5616622986235831,-0.27843108150860907,-0.19226113831692276,0.24034372539518645,-1.2185597915917201,-1.3631659474548499,-1.3631659474548499
2,4,Drew Lachey,Cheryl Burke,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.821220227004826,0.2617572142756622,-0.8375985676576638,-0.6145804488610285,1.156542334554004,0.9938131376077733,0.8542854131432108,1.3802287787410858,1.2646252588136406,1.4962043591308694,1.2675346475208347,1.4898476424571572,-0.19757096951816272,0.18941969906924971,0.04404235367894996,0.32366271987237205,-1.2185597915917201,-1.3019251259417288,-1.3019251259417288
2,5,Drew Lachey,Cheryl Burke,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.821220227004826,0.2617572142756622,-1.1712692126577566,-0.14450990001872535,0.3407727417805042,1.021745948676722,0.668200727368965,0.8079050453413549,0.9405666767834953,0.6794497259060593,0.9046084562890077,0.658369529431253,0.1665203595872576,0.6572704796471085,-0.42856463031279546,0.32366271987237205,-0.9050353345198388,-0.6486896964684331,-0.6486896964684331
2,6,Drew Lachey,Cheryl Burke,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.821220227004826,0.2617572142756622,-1.5049398576578494,0.11510704530518898,1.156542334554004,1.8417237317814732,1.0341839772520123,1.3802287787410858,1.2646252588136406,1.4962043591308694,1.2675346475208347,1.4898476424571572,0.5306116886926779,1.1251212602249674,0.5166493376706954,0.4903007088267432,-1.2185597915917201,-1.10595449709974,-1.10595449709974
2,7,Drew Lachey,Cheryl Burke,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.821220227004826,0.2617572142756622,-1.8386105026579422,-0.08413386622246642,1.156542334554004,2.614139584442509,0.6337567648094612,1.3802287787410858,1.2646252588136406,1.4962043591308694,1.2675346475208347,1.4898476424571572,0.8947030177980982,1.592972040802826,-0.7830198683066045,0.531960206065336,-1.2185597915917201,-0.9344801968629998,-0.9344801968629998
2,8,Drew Lachey,Cheryl Burke,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.821220227004826,0.2617572142756622,-2.172281147658035,0.388785568900251,1.156542334554004,3.916555445628472,0.7513861169327087,1.3802287787410858,1.2646252588136406,1.4962043591308694,1.2675346475208347,1.4898476424571572,1.2587943469035185,2.060822821380685,0.16214683897848725,0.448624547789255,-1.2185597915917201,-0.6486896964684331,-0.6486896964684331
2,1,George Hamilton,Edyta Sliwinska,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.41576143524773146,-0.4786311094018037,0.16341336734261466,-1.1709024745551309,-0.8828816473797461,-0.49524317780544785,-0.38620662150636453,-1.0235309015377843,-0.9227701698898433,-1.0357350038660418,-0.7739251781581955,-0.5306441721957922,-1.2898449568344237,-1.2141326426643266,-0.19226113831692276,-1.2593981751941539,0.976111407911449,0.9517371057411411,0.9517371057411411
2,2,George Hamilton,Edyta Sliwinska,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.41576143524773146,-0.4786311094018037,-0.17025727765747814,-0.6778315318856813,-0.8125566824854791,-0.18496619098138536,-0.05596208943326584,-0.14596784365819668,0.27755026757239215,-0.39390981124378677,0.3357252077526778,-0.1985945027678602,-0.9257536277290034,-0.7462818620864679,0.7529528296665682,-0.9261221972854116,0.03553803669580512,0.11341830458374513,0.11341830458374513
2,3,George Hamilton,Edyta Sliwinska,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.41576143524773146,-0.4786311094018037,-0.503927922657571,-0.5822361450416043,-0.3541420965080334,0.005825248121608036,-0.1767078229769821,-0.33674242145810707,-0.2656513785509364,-0.4398066233279397,-0.284070239547107,-0.8660070111162388,-0.5616622986235831,-0.27843108150860907,-0.19226113831692276,-0.5928462193766693,0.03553803669580512,0.3515770549125507,0.3515770549125507
2,4,George Hamilton,Edyta Sliwinska,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.41576143524773146,-0.4786311094018037,-0.8375985676576638,-0.6145804488610285,-0.8828816473797461,0.2168399455056898,-0.24729314590987705,-1.0725872215434755,-0.9922112946105894,-1.0707387738613912,-0.838733426592451,-0.49551846415571826,-0.19757096951816272,0.18941969906924971,-0.42856463031279546,-0.6761652138538549,0.3490624937676864,1.1477077345831295,1.1477077345831295
2,5,George Hamilton,Edyta Sliwinska,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.41576143524773146,-0.4786311094018037,-1.1712692126577566,-0.14450990001872535,-0.47499685099299566,0.6733208842903573,-0.425218644689342,-0.33674242145810707,-0.19363836032201556,-0.46400676060867463,-0.18417011740647604,-0.7551432627127863,0.1665203595872576,0.6572704796471085,0.5166493376706954,-0.5095272248994838,-0.2779864203760762,0.494472305109834,0.494472305109834
