season,week,celebrity_name,ballroom_partner,partner_total_seasons,partner_avg_placement,partner_final_rate,celebrity_industry,celebrity_homestate,celebrity_homecountry/region,celebrity_age_during_season,age_group,results,placement,week_total_judge,season_total_weeks,weekly_contestant_count,weekly_sum_judge,judge_pct,judge_share,rank_pct,popularity_deviation,judge_rank_interaction,judge_popularity_interaction,rank_popularity_interaction,cumulative_weeks,relative_cumulative_weeks,survival_advantage,weekly_judge_rank,weekly_judge_rank_pct,composite_attractiveness,elimination_week,is_eliminated_this_week,fan_rank
1,3,Kelly Monaco,Alec Mazo,5,8.4,0.2,Actor/Actress,Pennsylvania,United States,29,25-34,1st Place,1,21.0,6,5,106.0,0.8076923076923077,0.1981132075471698,0.4,-0.4076923076923077,0.3230769230769231,-0.3292899408284023,-0.1630769230769231,3,0.5,0.0,4,0.8,0.6665693548152762,,False,1
1,4,Kelly Monaco,Alec Mazo,5,8.4,0.2,Actor/Actress,Pennsylvania,United States,29,25-34,1st Place,1,26.0,6,4,92.0,1.0,0.2826086956521739,1.0,0.0,1.0,0.0,0.0,4,0.6666666666666666,0.0,1,0.25,0.7102083987785087,,False,1
1,5,Kelly Monaco,Alec Mazo,5,8.4,0.2,Actor/Actress,Pennsylvania,United States,29,25-34,1st Place,1,23.5,6,3,73.0,0.8703703703703703,0.3219178082191781,0.6666666666666667,-0.2037037037037036,0.5802469135802469,-0.1772976680384086,-0.1358024691358024,5,0.8333333333333334,0.0,2,0.6666666666666666,0.6982961403575877,,False,1
1,6,Kelly Monaco,Alec Mazo,5,8.4,0.2,Actor/Actress,Pennsylvania,United States,29,25-34,1st Place,1,27.5,6,3,54.5,1.0,0.5045871559633027,1.0,0.0,1.0,0.0,0.0,6,1.0,0.0,1,0.3333333333333333,0.7286482473324711,,False,1
1,1,Rachel Hunter,Jonathan Roberts,7,8.714285714285714,0.1428571428571428,Model,Unknown,New Zealand,35,35-44,Eliminated Week 4,4,20.0,6,6,109.0,1.0,0.1834862385321101,1.0,0.0,1.0,0.0,0.0,1,0.1666666666666666,0.0,1,0.1666666666666666,0.5954436059864145,4.0,False,3
1,2,Rachel Hunter,Jonathan Roberts,7,8.714285714285714,0.1428571428571428,Model,Unknown,New Zealand,35,35-44,Eliminated Week 4,4,24.0,6,6,121.0,0.9230769230769232,0.1983471074380165,0.8333333333333334,-0.0897435897435897,0.7692307692307693,-0.0828402366863905,-0.0747863247863248,2,0.3333333333333333,0.0,2,0.3333333333333333,0.599168907490867,4.0,False,2
1,3,Rachel Hunter,Jonathan Roberts,7,8.714285714285714,0.1428571428571428,Model,Unknown,New Zealand,35,35-44,Eliminated Week 4,4,26.0,6,5,106.0,1.0,0.2452830188679245,1.0,0.0,1.0,0.0,0.0,3,0.5,0.0,1,0.2,0.6179347168090479,4.0,False,2
1,4,Rachel Hunter,Jonathan Roberts,7,8.714285714285714,0.1428571428571428,Model,Unknown,New Zealand,35,35-44,Eliminated Week 4,4,25.0,6,4,92.0,0.9615384615384616,0.2717391304347826,0.75,-0.2115384615384615,0.7211538461538461,-0.2034023668639053,-0.1586538461538461,4,0.6666666666666666,0.0,2,0.5,0.6680886264676021,4.0,True,4
1,1,Trista Sutter,Louis van Amstel,11,7.0,0.0909090909090909,TV Personality,Indiana,United States,32,25-34,Eliminated Week 2,6,18.0,6,6,109.0,0.9,0.1651376146788991,0.5,-0.4,0.45,-0.36,-0.2,1,0.1666666666666666,0.0,4,0.6666666666666666,0.5844672899786844,2.0,False,5
1,2,Trista Sutter,Louis van Amstel,11,7.0,0.0909090909090909,TV Personality,Indiana,United States,32,25-34,Eliminated Week 2,6,19.0,6,6,121.0,0.7307692307692307,0.1570247933884297,0.5,-0.2307692307692307,0.3653846153846153,-0.1686390532544378,-0.1153846153846153,2,0.3333333333333333,0.0,4,0.6666666666666666,0.4517137350364092,2.0,True,6
2,1,Drew Lachey,Cheryl Burke,25,5.8,0.32,Singer/Rapper,Ohio,United States,29,25-34,1st Place,1,24.0,8,10,195.0,1.0,0.123076923076923,1.0,0.0,1.0,0.0,0.0,1,0.125,0.0,1,0.1,0.8169651166435755,,False,1
2,2,Drew Lachey,Cheryl Burke,25,5.8,0.32,Singer/Rapper,Ohio,United States,29,25-34,1st Place,1,27.0,8,9,200.0,0.9310344827586208,0.135,0.8888888888888888,-0.0421455938697318,0.8275862068965516,-0.0392390011890606,-0.0374627501064282,2,0.25,0.0,2,0.2222222222222222,0.8032080096413057,,False,1
2,3,Drew Lachey,Cheryl Burke,25,5.8,0.32,Singer/Rapper,Ohio,United States,29,25-34,1st Place,1,27.0,8,8,182.0,1.0,0.1483516483516483,1.0,0.0,1.0,0.0,0.0,3,0.375,0.0,1,0.125,0.8282909991813711,,False,1
2,4,Drew Lachey,Cheryl Burke,25,5.8,0.32,Singer/Rapper,Ohio,United States,29,25-34,1st Place,1,28.0,8,7,158.0,1.0,0.1772151898734177,1.0,0.0,1.0,0.0,0.0,4,0.5,0.0,1,0.1428571428571428,0.8331416905124345,,False,1
2,5,Drew Lachey,Cheryl Burke,25,5.8,0.32,Singer/Rapper,Ohio,United States,29,25-34,1st Place,1,27.0,8,6,151.0,0.9,0.1788079470198675,0.8333333333333334,-0.0666666666666666,0.75,-0.0599999999999999,-0.0555555555555555,5,0.625,0.0,2,0.3333333333333333,0.7986118137377692,,False,1
2,6,Drew Lachey,Cheryl Burke,25,5.8,0.32,Singer/Rapper,Ohio,United States,29,25-34,1st Place,1,30.0,8,5,133.0,1.0,0.225563909774436,1.0,0.0,1.0,0.0,0.0,6,0.75,0.0,1,0.2,0.8418146417704783,,False,1
2,7,Drew Lachey,Cheryl Burke,25,5.8,0.32,Singer/Rapper,Ohio,United States,29,25-34,1st Place,1,27.5,8,4,102.0,1.0,0.2696078431372549,1.0,0.0,1.0,0.0,0.0,7,0.875,0.0,1,0.25,0.8357004777746829,,False,1
2,8,Drew Lachey,Cheryl Burke,25,5.8,0.32,Singer/Rapper,Ohio,United States,29,25-34,1st Place,1,28.9998,8,3,84.3329,1.0,0.3438729131809768,1.0,0.0,1.0,0.0,0.0,8,1.0,0.0,1,0.3333333333333333,0.8434941859217016,,False,2
2,1,George Hamilton,Edyta Sliwinska,11,7.545454545454546,0.1818181818181818,Actor/Actress,Tennessee,United States,66,65+,Eliminated Week 6,5,18.0,8,10,195.0,0.75,0.0923076923076923,0.3,-0.4499999999999999,0.225,-0.3374999999999999,-0.135,1,0.125,0.0,8,0.8,0.5201296222671331,6.0,False,7
2,2,George Hamilton,Edyta Sliwinska,11,7.545454545454546,0.1818181818181818,Actor/Actress,Tennessee,United States,66,65+,Eliminated Week 6,5,22.0,8,9,200.0,0.7586206896551724,0.11,0.5555555555555556,-0.2030651340996168,0.421455938697318,-0.1540494120755713,-0.112813963388676,2,0.25,0.0,5,0.5555555555555556,0.5317164444616105,6.0,False,4
2,3,George Hamilton,Edyta Sliwinska,11,7.545454545454546,0.1818181818181818,Actor/Actress,Tennessee,United States,66,65+,Eliminated Week 6,5,22.0,8,8,182.0,0.8148148148148148,0.1208791208791208,0.5,-0.3148148148148147,0.4074074074074074,-0.2565157750342935,-0.1574074074074073,3,0.375,0.0,5,0.625,0.5873353262513924,6.0,False,6
2,4,George Hamilton,Edyta Sliwinska,11,7.545454545454546,0.1818181818181818,Actor/Actress,Tennessee,United States,66,65+,Eliminated Week 6,5,21.0,8,7,158.0,0.75,0.1329113924050632,0.2857142857142857,-0.4642857142857143,0.2142857142857142,-0.3482142857142857,-0.1326530612244898,4,0.5,0.0,6,0.8571428571428571,0.5465147630997985,6.0,False,6
2,5,George Hamilton,Edyta Sliwinska,11,7.545454545454546,0.1818181818181818,Actor/Actress,Tennessee,United States,66,65+,Eliminated Week 6,5,24.0,8,6,151.0,0.8,0.1589403973509933,0.5,-0.3,0.4,-0.24,-0.15,5,0.625,0.0,4,0.6666666666666666,0.5908457579711092,6.0,False,5
2,6,George Hamilton,Edyta Sliwinska,11,7.545454545454546,0.1818181818181818,Actor/Actress,Tennessee,United States,66,65+,Eliminated Week 6,5,23.0,8,5,133.0,0.7666666666666667,0.1729323308270676,0.4,-0.3666666666666667,0.3066666666666667,-0.2811111111111111,-0.1466666666666667,6,0.75,0.0,4,0.8,0.5746623189009323,6.0,True,5
2,1,Giselle Fernandez,Jonathan Roberts,7,8.714285714285714,0.1428571428571428,News Anchor,Unknown,Mexico,44,35-44,Eliminated Week 3,8,23.0,8,10,195.0,0.9583333333333334,0.1179487179487179,0.9,-0.0583333333333333,0.8625,-0.0559027777777777,-0.0525,1,0.125,0.0,2,0.2,0.5375680035074699,3.0,False,6
2,2,Giselle Fernandez,Jonathan Roberts,7,8.714285714285714,0.1428571428571428,News Anchor,Unknown,Mexico,44,35-44,Eliminated Week 3,8,24.0,8,9,200.0,0.8275862068965517,0.12,0.7777777777777778,-0.0498084291187739,0.6436781609195402,-0.0412207689258818,-0.0387398893146019,2,0.25,0.0,3,0.3333333333333333,0.4617266828293139,3.0,False,7
2,3,Giselle Fernandez,Jonathan Roberts,7,8.714285714285714,0.1428571428571428,News Anchor,Unknown,Mexico,44,35-44,Eliminated Week 3,8,22.0,8,8,182.0,0.8148148148148148,0.1208791208791208,0.5,-0.3148148148148147,0.4074074074074074,-0.2565157750342935,-0.1574074074074073,3,0.375,0.0,5,0.625,0.5012440151211277,3.0,True,8
2,1,Jerry Rice,Anna Trebunskaya,11,8.181818181818182,0.1818181818181818,Athlete,Mississippi,United States,43,35-44,2nd Place,2,21.0,8,10,195.0,0.875,0.1076923076923077,0.6,-0.275,0.525,-0.240625,-0.165,1,0.125,0.0,5,0.5,0.7322653455089888,,False,3
2,2,Jerry Rice,Anna Trebunskaya,11,8.181818181818182,0.1818181818181818,Athlete,Mississippi,United States,43,35-44,2nd Place,2,23.0,8,9,200.0,0.7931034482758621,0.115,0.6666666666666667,-0.1264367816091953,0.5287356321839082,-0.1002774474831549,-0.0842911877394635,2,0.25,0.0,4,0.4444444444444444,0.6611075441248166,,False,3
2,3,Jerry Rice,Anna Trebunskaya,11,8.181818181818182,0.1818181818181818,Athlete,Mississippi,United States,43,35-44,2nd Place,2,19.0,8,8,182.0,0.7037037037037037,0.1043956043956044,0.25,-0.4537037037037037,0.1759259259259259,-0.3192729766803841,-0.1134259259259259,3,0.375,0.0,7,0.875,0.6167975844999594,,False,5
2,4,Jerry Rice,Anna Trebunskaya,11,8.181818181818182,0.1818181818181818,Athlete,Mississippi,United States,43,35-44,2nd Place,2,24.0,8,7,158.0,0.8571428571428571,0.1518987341772152,0.4285714285714286,-0.4285714285714285,0.3673469387755102,-0.3673469387755101,-0.183673469387755,4,0.5,0.0,5,0.7142857142857143,0.756070872117893,,False,2
2,5,Jerry Rice,Anna Trebunskaya,11,8.181818181818182,0.1818181818181818,Athlete,Mississippi,United States,43,35-44,2nd Place,2,23.0,8,6,151.0,0.7666666666666667,0.152317880794702,0.3333333333333333,-0.4333333333333333,0.2555555555555556,-0.3322222222222222,-0.1444444444444444,5,0.625,0.0,5,0.8333333333333334,0.689663995836126,,False,3
2,6,Jerry Rice,Anna Trebunskaya,11,8.181818181818182,0.1818181818181818,Athlete,Mississippi,United States,43,35-44,2nd Place,2,23.0,8,5,133.0,0.7666666666666667,0.1729323308270676,0.4,-0.3666666666666667,0.3066666666666667,-0.2811111111111111,-0.1466666666666667,6,0.75,0.0,4,0.8,0.6926737095326854,,False,4
2,7,Jerry Rice,Anna Trebunskaya,11,8.181818181818182,0.1818181818181818,Athlete,Mississippi,United States,43,35-44,2nd Place,2,20.5,8,4,102.0,0.7454545454545455,0.2009803921568627,0.25,-0.4954545454545455,0.1863636363636363,-0.3693388429752066,-0.1238636363636363,7,0.875,0.0,4,1.0,0.6761340966284346,,False,3
2,8,Jerry Rice,Anna Trebunskaya,11,8.181818181818182,0.1818181818181818,Athlete,Mississippi,United States,43,35-44,2nd Place,2,26.666600000000003,8,3,84.3329,0.9195442727191224,0.3162063678588072,0.3333333333333333,-0.5862109393857889,0.3065147575730408,-0.5390469119174988,-0.1954036464619296,8,1.0,0.0,3,1.0,0.8396522032788305,,False,3
2,1,Kenny Mayne,Andrea Hale,1,10.0,0.0,Sports Broadcaster,Washington,United States,46,45-54,Eliminated Week 1,10,13.0,8,10,195.0,0.5416666666666666,0.0666666666666666,0.1999999999999999,-0.3416666666666667,0.1083333333333333,-0.1850694444444444,-0.0683333333333333,1,0.125,0.0,9,0.9,0.1864733576066529,1.0,True,10
2,1,Lisa Rinna,Louis van Amstel,11,7.0,0.0909090909090909,Actor/Actress,California,United States,42,35-44,Eliminated Week 7,4,19.0,8,10,195.0,0.7916666666666666,0.0974358974358974,0.4,-0.3916666666666666,0.3166666666666666,-0.3100694444444444,-0.1566666666666666,1,0.125,0.0,7,0.7,0.5895823356101938,7.0,False,4
2,2,Lisa Rinna,Louis van Amstel,11,7.0,0.0909090909090909,Actor/Actress,California,United States,42,35-44,Eliminated Week 7,4,20.0,8,9,200.0,0.6896551724137931,0.1,0.3333333333333333,-0.3563218390804598,0.2298850574712644,-0.2457391993658343,-0.1187739463601532,2,0.25,0.0,7,0.7777777777777778,0.5224431269918784,7.0,False,5
2,3,Lisa Rinna,Louis van Amstel,11,7.0,0.0909090909090909,Actor/Actress,California,United States,42,35-44,Eliminated Week 7,4,25.0,8,8,182.0,0.925925925925926,0.1373626373626373,0.625,-0.3009259259259259,0.5787037037037037,-0.2786351165980795,-0.1880787037037037,3,0.375,0.0,4,0.5,0.7076629220473313,7.0,False,3
2,4,Lisa Rinna,Louis van Amstel,11,7.0,0.0909090909090909,Actor/Actress,California,United States,42,35-44,Eliminated Week 7,4,26.0,8,7,158.0,0.9285714285714286,0.1645569620253164,0.8571428571428572,-0.0714285714285714,0.7959183673469389,-0.0663265306122448,-0.0612244897959183,4,0.5,0.0,2,0.2857142857142857,0.6587957054155626,7.0,False,4
2,5,Lisa Rinna,Louis van Amstel,11,7.0,0.0909090909090909,Actor/Actress,California,United States,42,35-44,Eliminated Week 7,4,25.0,8,6,151.0,0.8333333333333334,0.1655629139072847,0.6666666666666667,-0.1666666666666666,0.5555555555555557,-0.1388888888888888,-0.1111111111111111,5,0.625,0.0,3,0.5,0.626483915355684,7.0,False,4
2,6,Lisa Rinna,Louis van Amstel,11,7.0,0.0909090909090909,Actor/Actress,California,United States,42,35-44,Eliminated Week 7,4,27.0,8,5,133.0,0.9,0.2030075187969924,0.6,-0.3,0.54,-0.2700000000000001,-0.18,6,0.75,0.0,3,0.6,0.7072594388975596,7.0,False,3
2,7,Lisa Rinna,Louis van Amstel,11,7.0,0.0909090909090909,Actor/Actress,California,United States,42,35-44,Eliminated Week 7,4,26.5,8,4,102.0,0.9636363636363636,0.2598039215686274,0.5,-0.4636363636363636,0.4818181818181818,-0.4467768595041322,-0.2318181818181818,7,0.875,0.0,3,0.75,0.7784750668432874,7.0,True,4
2,1,Master P,Ashly DelGrosso,4,7.25,0.25,Singer/Rapper,Louisiana,United States,35,35-44,Eliminated Week 4,7,12.0,8,10,195.0,0.5,0.0615384615384615,0.0999999999999999,-0.4,0.0499999999999999,-0.2,-0.0399999999999999,1,0.125,0.0,10,1.0,0.2389974677483692,4.0,False,9
2,2,Master P,Ashly DelGrosso,4,7.25,0.25,Singer/Rapper,Louisiana,United States,35,35-44,Eliminated Week 4,7,16.0,8,9,200.0,0.5517241379310345,0.08,0.1111111111111111,-0.4406130268199233,0.0613026819923371,-0.2430968423834059,-0.0489570029799915,2,0.25,0.0,9,1.0,0.2925279456467665,4.0,False,8
2,3,Master P,Ashly DelGrosso,4,7.25,0.25,Singer/Rapper,Louisiana,United States,35,35-44,Eliminated Week 4,7,14.0,8,8,182.0,0.5185185185185185,0.0769230769230769,0.125,-0.3935185185185185,0.0648148148148148,-0.2040466392318244,-0.0491898148148148,3,0.375,0.0,8,1.0,0.2730063134832922,4.0,False,7
2,4,Master P,Ashly DelGrosso,4,7.25,0.25,Singer/Rapper,Louisiana,United States,35,35-44,Eliminated Week 4,7,8.0,8,7,158.0,0.2857142857142857,0.050632911392405,0.1428571428571429,-0.1428571428571428,0.0408163265306122,-0.0408163265306122,-0.0204081632653061,4,0.5,0.0,7,1.0,0.1231927829552168,4.0,True,7
2,1,Stacy Keibler,Tony Dovolani,21,7.666666666666667,0.1428571428571428,Athlete,Maryland,United States,26,25-34,3rd Place,3,22.0,8,10,195.0,0.9166666666666666,0.1128205128205128,0.7,-0.2166666666666666,0.6416666666666666,-0.1986111111111111,-0.1516666666666666,1,0.125,0.0,4,0.4,0.7538491862182337,,False,2
2,2,Stacy Keibler,Tony Dovolani,21,7.666666666666667,0.1428571428571428,Athlete,Maryland,United States,26,25-34,3rd Place,3,29.0,8,9,200.0,1.0,0.145,1.0,0.0,1.0,0.0,0.0,2,0.25,0.0,1,0.1111111111111111,0.7653626543984704,,False,2
2,3,Stacy Keibler,Tony Dovolani,21,7.666666666666667,0.1428571428571428,Athlete,Maryland,United States,26,25-34,3rd Place,3,27.0,8,8,182.0,1.0,0.1483516483516483,1.0,0.0,1.0,0.0,0.0,3,0.375,0.0,1,0.125,0.7591415797429759,,False,2
2,4,Stacy Keibler,Tony Dovolani,21,7.666666666666667,0.1428571428571428,Athlete,Maryland,United States,26,25-34,3rd Place,3,26.0,8,7,158.0,0.9285714285714286,0.1645569620253164,0.8571428571428572,-0.0714285714285714,0.7959183673469389,-0.0663265306122448,-0.0612244897959183,4,0.5,0.0,2,0.2857142857142857,0.742792911968614,,False,3
2,5,Stacy Keibler,Tony Dovolani,21,7.666666666666667,0.1428571428571428,Athlete,Maryland,United States,26,25-34,3rd Place,3,30.0,8,6,151.0,1.0,0.1986754966887417,1.0,0.0,1.0,0.0,0.0,5,0.625,0.0,1,0.1666666666666666,0.7715000143345679,,False,2
2,6,Stacy Keibler,Tony Dovolani,21,7.666666666666667,0.1428571428571428,Athlete,Maryland,United States,26,25-34,3rd Place,3,30.0,8,5,133.0,1.0,0.225563909774436,1.0,0.0,1.0,0.0,0.0,6,0.75,0.0,1,0.2,0.7726652223320832,,False,2
2,7,Stacy Keibler,Tony Dovolani,21,7.666666666666667,0.1428571428571428,Athlete,Maryland,United States,26,25-34,3rd Place,3,27.5,8,4,102.0,1.0,0.2696078431372549,1.0,0.0,1.0,0.0,0.0,7,0.875,0.0,1,0.25,0.766551058336288,,False,2
2,8,Stacy Keibler,Tony Dovolani,21,7.666666666666667,0.1428571428571428,Athlete,Maryland,United States,26,25-34,3rd Place,3,28.6665,8,3,84.3329,0.9885068172883952,0.339920718960216,0.6666666666666667,-0.3218401506217283,0.6590045448589301,-0.3181411829667023,-0.2145601004144856,8,1.0,0.0,2,0.6666666666666666,0.8723652551912856,,False,1
2,1,Tatum O'Neal,Nick Kosovich,2,8.5,0.0,Actor/Actress,California,United States,42,35-44,Eliminated Week 2,9,23.0,8,10,195.0,0.9583333333333334,0.1179487179487179,0.9,-0.0583333333333333,0.8625,-0.0559027777777777,-0.0525,1,0.125,0.0,2,0.2,0.4798026138173799,2.0,False,8
2,2,Tatum O'Neal,Nick Kosovich,2,8.5,0.0,Actor/Actress,California,United States,42,35-44,Eliminated Week 2,9,17.0,8,9,200.0,0.5862068965517241,0.085,0.2222222222222222,-0.3639846743295019,0.1302681992337164,-0.2133703263310873,-0.0808854831843337,2,0.25,0.0,8,0.8888888888888888,0.2604945509904458,2.0,True,9
2,1,Tia Carrere,Maksim Chmerkoskiy,17,6.0,0.2941176470588235,Actor/Actress,Hawaii,United States,39,35-44,Eliminated Week 5,6,20.0,8,10,195.0,0.8333333333333334,0.1025641025641025,0.5,-0.3333333333333333,0.4166666666666667,-0.2777777777777778,-0.1666666666666666,1,0.125,0.0,6,0.6,0.5777193154170993,5.0,False,5
2,2,Tia Carrere,Maksim Chmerkoskiy,17,6.0,0.2941176470588235,Actor/Actress,Hawaii,United States,39,35-44,Eliminated Week 5,6,22.0,8,9,200.0,0.7586206896551724,0.11,0.5555555555555556,-0.2030651340996168,0.421455938697318,-0.1540494120755713,-0.112813963388676,2,0.25,0.0,5,0.5555555555555556,0.5219383530198036,5.0,False,6
2,3,Tia Carrere,Maksim Chmerkoskiy,17,6.0,0.2941176470588235,Actor/Actress,Hawaii,United States,39,35-44,Eliminated Week 5,6,26.0,8,8,182.0,0.9629629629629628,0.1428571428571428,0.75,-0.2129629629629629,0.7222222222222222,-0.2050754458161865,-0.1597222222222221,3,0.375,0.0,3,0.375,0.6755509339869541,5.0,False,4
2,4,Tia Carrere,Maksim Chmerkoskiy,17,6.0,0.2941176470588235,Actor/Actress,Hawaii,United States,39,35-44,Eliminated Week 5,6,25.0,8,7,158.0,0.8928571428571429,0.1582278481012658,0.5714285714285714,-0.3214285714285715,0.5102040816326531,-0.2869897959183674,-0.1836734693877551,4,0.5,0.0,4,0.5714285714285714,0.6481629403633077,5.0,False,5
2,5,Tia Carrere,Maksim Chmerkoskiy,17,6.0,0.2941176470588235,Actor/Actress,Hawaii,United States,39,35-44,Eliminated Week 5,6,22.0,8,6,151.0,0.7333333333333333,0.1456953642384106,0.1666666666666666,-0.5666666666666667,0.1222222222222221,-0.4155555555555555,-0.0944444444444444,5,0.625,0.0,6,1.0,0.5256666593256802,5.0,True,6
28,1,Ally Brooke,Sasha Farber,12,6.083333333333333,0.1666666666666666,Singer/Rapper,Texas,United States,26,25-34,3rd Place,3,16.0,11,12,197.0,0.7619047619047619,0.0812182741116751,0.5,-0.2619047619047618,0.3809523809523809,-0.1995464852607709,-0.1309523809523809,1,0.0909090909090909,0.0,7,0.5833333333333334,0.6761391429464211,,False,5
